region,subregion,dop2,DOY2,DOY3,CWAD_mean,CWAD_sd
nebraska,cass,Oct-7,Jul-15,Jul-15,4350.0445300833335,596.0233339651005
nebraska,cass,Nov-1,Apr-1,Apr-1,304.33913735833335,416.3472751072943
nebraska,cass,Nov-1,Apr-15,Apr-15,826.035832725,827.1220840948733
nebraska,cass,Nov-1,May-1,May-1,1750.510411125,1057.1225590170627
nebraska,cass,Nov-1,May-15,May-15,2707.89423105,908.6104856133107
nebraska,cass,Nov-1,Jun-1,Jun-1,3514.1483687916666,657.6647662568531
nebraska,cass,Nov-1,Jun-15,Jun-15,3888.044544125,545.3988335006427
nebraska,cass,Nov-1,Jul-1,Jul-1,4042.316376125,498.07908287728276
nebraska,cass,Nov-1,Jul-15,Jul-15,4063.360999,490.75640732001665
nebraska,dakota,Sep-15,Apr-1,Apr-1,2637.867023083333,1338.0718676568692
nebraska,dakota,Sep-15,Apr-15,Apr-15,3579.9795955833333,1299.2876174845567
nebraska,dakota,Sep-15,May-1,May-1,4531.171715816667,1073.0325911206464
nebraska,dakota,Sep-15,May-15,May-15,5134.246268283333,930.120034789439
nebraska,dakota,Sep-15,Jun-1,Jun-1,5504.704323183333,878.9993572724998
nebraska,dakota,Sep-15,Jun-15,Jun-15,5608.4944128,858.5359278625067
nebraska,dakota,Sep-15,Jul-1,Jul-1,5622.133387783333,854.9778615705966
nebraska,dakota,Sep-15,Jul-15,Jul-15,5622.162901566667,854.9755137319852
nebraska,dakota,Oct-7,Apr-1,Apr-1,584.7773143666667,683.4623991407565
nebraska,dakota,Oct-7,Apr-15,Apr-15,1204.5215347,1044.8381870516882
nebraska,dakota,Oct-7,May-1,May-1,2349.801430833333,1227.6575391168797
nebraska,dakota,Oct-7,May-15,May-15,3491.23220845,1033.9161240349224
nebraska,dakota,Oct-7,Jun-1,Jun-1,4439.8330648,745.3635181586477
nebraska,dakota,Oct-7,Jun-15,Jun-15,4869.81598935,544.5543458870686
nebraska,dakota,Oct-7,Jul-1,Jul-1,5023.69661625,457.51004503246816
nebraska,dakota,Oct-7,Jul-15,Jul-15,5038.144910766667,447.60669958190425
nebraska,dakota,Nov-1,Apr-1,Apr-1,63.48326096666666,150.15548984040979
nebraska,dakota,Nov-1,Apr-15,Apr-15,239.15553409999998,414.30185250655575
nebraska,dakota,Nov-1,May-1,May-1,821.8843666166666,883.0063093925576
nebraska,dakota,Nov-1,May-15,May-15,1854.07768005,1139.6497710769786
nebraska,dakota,Nov-1,Jun-1,Jun-1,3254.177332983333,1004.6410481318625
nebraska,dakota,Nov-1,Jun-15,Jun-15,4124.2138699,660.5521646623137
nebraska,dakota,Nov-1,Jul-1,Jul-1,4610.3153541,408.404071000081
nebraska,dakota,Nov-1,Jul-15,Jul-15,4726.941480266667,338.5392565702766
nebraska,douglas,Sep-15,Apr-1,Apr-1,3182.6584561333334,993.8555424895749
nebraska,douglas,Sep-15,Apr-15,Apr-15,3758.8048781666666,1088.462144381658
nebraska,douglas,Sep-15,May-1,May-1,4241.789099883334,1235.3091822708705
nebraska,douglas,Sep-15,May-15,May-15,4509.173547966667,1336.8822898545352
nebraska,douglas,Sep-15,Jun-1,Jun-1,4648.046223083334,1387.5445666632893
nebraska,douglas,Sep-15,Jun-15,Jun-15,4669.645626733333,1394.082957691235
nebraska,douglas,Sep-15,Jul-1,Jul-1,4670.42127715,1394.2315848255494
nebraska,douglas,Sep-15,Jul-15,Jul-15,4670.42127715,1394.2315848255494
nebraska,douglas,Oct-7,Apr-1,Apr-1,1394.2657896666667,1112.5639747611046
nebraska,douglas,Oct-7,Apr-15,Apr-15,2262.1766161,1302.7236229007808
nebraska,douglas,Oct-7,May-1,May-1,3262.4752953,1129.5877276916706
nebraska,douglas,Oct-7,May-15,May-15,3970.7388775,914.3223806626064
nebraska,douglas,Oct-7,Jun-1,Jun-1,4461.817021,798.2895639826679
nebraska,douglas,Oct-7,Jun-15,Jun-15,4634.8303203333335,742.3617769893689
nebraska,douglas,Oct-7,Jul-1,Jul-1,4674.532184016667,723.5820774185792
nebraska,douglas,Oct-7,Jul-15,Jul-15,4675.56921515,722.8150814020395
nebraska,douglas,Nov-1,Apr-1,Apr-1,223.60106095,335.86026151295425
nebraska,douglas,Nov-1,Apr-15,Apr-15,680.7805777333333,766.4749608371674
nebraska,douglas,Nov-1,May-1,May-1,1602.39958405,1089.1709700583936
nebraska,douglas,Nov-1,May-15,May-15,2632.659845216667,1035.515741377252
nebraska,douglas,Nov-1,Jun-1,Jun-1,3610.7307570333332,766.8392855304721
nebraska,douglas,Nov-1,Jun-15,Jun-15,4084.800021,632.2662501220565
nebraska,douglas,Nov-1,Jul-1,Jul-1,4291.575901333334,571.2310906607636
nebraska,douglas,Nov-1,Jul-15,Jul-15,4324.2590152,559.8760386168348
nebraska,otoe,Sep-15,Apr-1,Apr-1,3132.780457746667,1074.2385849972725
nebraska,otoe,Sep-15,Apr-15,Apr-15,3610.982397813333,1282.236510045879
nebraska,otoe,Sep-15,May-1,May-1,4014.6799831533335,1502.018771984489
nebraska,otoe,Sep-15,May-15,May-15,4233.15446792,1629.6181136100265
nebraska,otoe,Sep-15,Jun-1,Jun-1,4334.353288266667,1685.505928035305
nebraska,otoe,Sep-15,Jun-15,Jun-15,4345.61813328,1691.4718286031466
nebraska,otoe,Sep-15,Jul-1,Jul-1,4345.753572566667,1691.5476415899689
nebraska,otoe,Sep-15,Jul-15,Jul-15,4345.753572566667,1691.5476415899689
nebraska,otoe,Oct-7,Apr-1,Apr-1,1598.1840597533333,1127.921612306085
nebraska,otoe,Oct-7,Apr-15,Apr-15,2423.94619196,1236.7189331448405
nebraska,otoe,Oct-7,May-1,May-1,3330.9401034733332,1116.1671003895854
nebraska,otoe,Oct-7,May-15,May-15,3938.5212728466668,1082.676993437627
nebraska,otoe,Oct-7,Jun-1,Jun-1,4342.6420769666665,1086.8168006640456
nebraska,otoe,Oct-7,Jun-15,Jun-15,4465.538647526667,1079.683757785758
nebraska,otoe,Oct-7,Jul-1,Jul-1,4488.235431953333,1076.0036859059485
nebraska,otoe,Oct-7,Jul-15,Jul-15,4488.4134935,1075.941219856173
nebraska,otoe,Nov-1,Apr-1,Apr-1,318.68899182666667,417.80896054617875
nebraska,otoe,Nov-1,Apr-15,Apr-15,854.6893232466666,826.7441278934541
nebraska,otoe,Nov-1,May-1,May-1,1784.08134314,1074.354898676692
nebraska,otoe,Nov-1,May-15,May-15,2747.7485278266668,1011.3441210552588
nebraska,otoe,Nov-1,Jun-1,Jun-1,3569.18920062,919.340207124396
nebraska,otoe,Nov-1,Jun-15,Jun-15,3938.0199909866665,904.319253140286
nebraska,otoe,Nov-1,Jul-1,Jul-1,4085.7024728266665,895.6569781799363
nebraska,otoe,Nov-1,Jul-15,Jul-15,4103.628828046667,892.9598337932293
nebraska,sarpy,Sep-15,Apr-1,Apr-1,3240.565801822222,1064.6050283675963
nebraska,sarpy,Sep-15,Apr-15,Apr-15,3833.739518433333,1207.9210054597686
nebraska,sarpy,Sep-15,May-1,May-1,4325.186211766667,1383.88780356117
nebraska,sarpy,Sep-15,May-15,May-15,4590.4973716,1499.36542427735
nebraska,sarpy,Sep-15,Jun-1,Jun-1,4721.9058083,1556.4013642915638
nebraska,sarpy,Sep-15,Jun-15,Jun-15,4740.3099737111115,1563.9179305049088
nebraska,sarpy,Sep-15,Jul-1,Jul-1,4740.767854155555,1564.119861271587
nebraska,sarpy,Sep-15,Jul-15,Jul-15,4740.767854155555,1564.119861271587
nebraska,sarpy,Oct-7,Apr-1,Apr-1,1473.2756322222222,1124.258141117243
nebraska,sarpy,Oct-7,Apr-15,Apr-15,2362.751763033333,1300.6684518483698
nebraska,sarpy,Oct-7,May-1,May-1,3391.7569279777777,1107.7032320904
nebraska,sarpy,Oct-7,May-15,May-15,4116.9701322,871.7886467626842
nebraska,sarpy,Oct-7,Jun-1,Jun-1,4605.725544933333,742.7970228523594
nebraska,sarpy,Oct-7,Jun-15,Jun-15,4769.652882666666,692.2393736940163
nebraska,sarpy,Oct-7,Jul-1,Jul-1,4804.288044044444,678.0932558150807
nebraska,sarpy,Oct-7,Jul-15,Jul-15,4804.916183977778,677.761091833287
nebraska,sarpy,Nov-1,Apr-1,Apr-1,254.7351182777778,368.1896743439612
nebraska,sarpy,Nov-1,Apr-15,Apr-15,741.5277400444445,797.7573774080194
nebraska,sarpy,Nov-1,May-1,May-1,1693.7299207777778,1115.428697149854
nebraska,sarpy,Nov-1,May-15,May-15,2752.149876511111,1038.9989200503983
nebraska,sarpy,Nov-1,Jun-1,Jun-1,3725.6695238555553,755.5330329190226
nebraska,sarpy,Nov-1,Jun-15,Jun-15,4196.255867222222,595.564592797006
nebraska,sarpy,Nov-1,Jul-1,Jul-1,4391.787416155556,533.3956566422145
nebraska,sarpy,Nov-1,Jul-15,Jul-15,4420.150991877777,524.8341949357716
nebraska,thurston,Sep-15,Apr-1,Apr-1,2745.2153095333333,1352.957797544043
nebraska,thurston,Sep-15,Apr-15,Apr-15,3705.2015039222224,1335.6081145725295
nebraska,thurston,Sep-15,May-1,May-1,4684.070754677778,1149.0404938048264
nebraska,thurston,Sep-15,May-15,May-15,5302.383519722222,1046.8361745522686
nebraska,thurston,Sep-15,Jun-1,Jun-1,5676.713849222222,1008.6984978491909
nebraska,thurston,Sep-15,Jun-15,Jun-15,5773.944491388889,991.0815726598819
nebraska,thurston,Sep-15,Jul-1,Jul-1,5785.829000122222,987.3695815311582
nebraska,thurston,Sep-15,Jul-15,Jul-15,5785.840234477778,987.3670339414756
nebraska,thurston,Oct-7,Apr-1,Apr-1,626.9026190444445,715.0225374180619
nebraska,thurston,Oct-7,Apr-15,Apr-15,1272.9393826444443,1085.7794770904143
nebraska,thurston,Oct-7,May-1,May-1,2435.3013075777776,1255.9383081430365
nebraska,thurston,Oct-7,May-15,May-15,3578.9172364444444,1061.7989118795842
nebraska,thurston,Oct-7,Jun-1,Jun-1,4532.383363366666,783.2781719015716
nebraska,thurston,Oct-7,Jun-15,Jun-15,4949.247794822222,610.5295759723904
nebraska,thurston,Oct-7,Jul-1,Jul-1,5093.228870455556,537.8154775747149
nebraska,thurston,Oct-7,Jul-15,Jul-15,5105.902600344444,529.2134610061918
nebraska,thurston,Nov-1,Apr-1,Apr-1,67.5880524,151.63586891993614
nebraska,thurston,Nov-1,Apr-15,Apr-15,257.2178018777778,434.95108808375306
nebraska,thurston,Nov-1,May-1,May-1,864.2806415444444,903.6825969877664
nebraska,thurston,Nov-1,May-15,May-15,1921.561516,1150.7614628034364
nebraska,thurston,Nov-1,Jun-1,Jun-1,3336.5385515444445,987.2182378361056
nebraska,thurston,Nov-1,Jun-15,Jun-15,4197.155383488889,648.6309038566737
nebraska,thurston,Nov-1,Jul-1,Jul-1,4665.560815833333,407.3267526188583
nebraska,thurston,Nov-1,Jul-15,Jul-15,4774.632777066667,340.5795560680997
nebraska,washington,Sep-15,Apr-1,Apr-1,2940.1200991333335,1093.0596283685065
nebraska,washington,Sep-15,Apr-15,Apr-15,3523.90376145,1174.4430113822812
nebraska,washington,Sep-15,May-1,May-1,4028.7411792583334,1293.4879111150665
nebraska,washington,Sep-15,May-15,May-15,4314.218385733333,1388.3645476388904
nebraska,washington,Sep-15,Jun-1,Jun-1,4473.339825816666,1436.856432383574
nebraska,washington,Sep-15,Jun-15,Jun-15,4504.242745466667,1442.4956774083475
nebraska,washington,Sep-15,Jul-1,Jul-1,4506.327543208334,1442.552837550641
nebraska,washington,Sep-15,Jul-15,Jul-15,4506.327543208334,1442.552837550641
nebraska,washington,Oct-7,Apr-1,Apr-1,1096.237510975,948.6528194847516
nebraska,washington,Oct-7,Apr-15,Apr-15,1848.9728493583334,1199.2868289158093
nebraska,washington,Oct-7,May-1,May-1,2771.0919929,1200.510188472043
nebraska,washington,Oct-7,May-15,May-15,3459.6536590916667,1150.8121196794814
nebraska,washington,Oct-7,Jun-1,Jun-1,3958.8110169583333,1176.7588893702957
nebraska,washington,Oct-7,Jun-15,Jun-15,4155.548913416666,1177.4320345088965
nebraska,washington,Oct-7,Jul-1,Jul-1,4208.605128183333,1171.0171888279049
nebraska,washington,Oct-7,Jul-15,Jul-15,4211.187655541667,1170.1733772466691
nebraska,washington,Nov-1,Apr-1,Apr-1,156.09573589166666,261.27682877041684
nebraska,washington,Nov-1,Apr-15,Apr-15,505.79311575833333,630.3142164747621
nebraska,washington,Nov-1,May-1,May-1,1280.3842684166666,971.1103971407151
nebraska,washington,Nov-1,May-15,May-15,2220.8966457833335,1045.6663383006771
nebraska,washington,Nov-1,Jun-1,Jun-1,3161.3427711,1004.4644952749225
nebraska,washington,Nov-1,Jun-15,Jun-15,3650.713127966667,1016.6470085128005
nebraska,washington,Nov-1,Jul-1,Jul-1,3880.942704716667,1024.4706897557844
nebraska,washington,Nov-1,Jul-15,Jul-15,3923.7888335166667,1022.771003972429
south dakota,lincoln,Sep-15,Apr-1,Apr-1,1532.9522373533334,1028.9811439523887
south dakota,lincoln,Sep-15,Apr-15,Apr-15,2323.391696673333,1136.0864754155912
south dakota,lincoln,Sep-15,May-1,May-1,3376.8176733333335,1075.4365923813768
south dakota,lincoln,Sep-15,May-15,May-15,4179.7993337866665,977.1168343742263
south dakota,lincoln,Sep-15,Jun-1,Jun-1,4759.695902633333,1001.8502708071147
south dakota,lincoln,Sep-15,Jun-15,Jun-15,4977.518138526667,1014.7258516782365
south dakota,lincoln,Sep-15,Jul-1,Jul-1,5033.09057554,1017.5477028356037
south dakota,lincoln,Sep-15,Jul-15,Jul-15,5035.461331733333,1017.7357245004957
south dakota,lincoln,Oct-7,Apr-1,Apr-1,215.80700738,327.49215676602705
south dakota,lincoln,Oct-7,Apr-15,Apr-15,524.6354089666667,614.006093165848
south dakota,lincoln,Oct-7,May-1,May-1,1329.75705094,964.2417105126651
south dakota,lincoln,Oct-7,May-15,May-15,2478.4895143333333,985.8105155311358
south dakota,lincoln,Oct-7,Jun-1,Jun-1,3680.6311572733334,776.4012947926578
south dakota,lincoln,Oct-7,Jun-15,Jun-15,4298.705220593333,626.2595452709897
south dakota,lincoln,Oct-7,Jul-1,Jul-1,4616.789799033333,566.659665201052
south dakota,lincoln,Oct-7,Jul-15,Jul-15,4673.701413086666,560.0350754065809
south dakota,lincoln,Nov-1,Apr-1,Apr-1,19.03122552,55.44677154343171
south dakota,lincoln,Nov-1,Apr-15,Apr-15,82.83032872666666,176.836403379805
south dakota,lincoln,Nov-1,May-1,May-1,384.7840698666667,555.6080579692488
south dakota,lincoln,Nov-1,May-15,May-15,1103.1576422800001,936.4470966253446
south dakota,lincoln,Nov-1,Jun-1,Jun-1,2488.267722506667,1061.6798587123938
south dakota,lincoln,Nov-1,Jun-15,Jun-15,3509.413847526667,884.699038979055
south dakota,lincoln,Nov-1,Jul-1,Jul-1,4216.62293004,750.0444259125117
south dakota,lincoln,Nov-1,Jul-15,Jul-15,4445.380850933333,723.4452736596922
south dakota,minnehaha,Sep-15,Apr-1,Apr-1,1407.1458253,984.6075124296766
south dakota,minnehaha,Sep-15,Apr-15,Apr-15,2153.01996965,1132.048166135959
south dakota,minnehaha,Sep-15,May-1,May-1,3204.97968095,1128.3090548368425
south dakota,minnehaha,Sep-15,May-15,May-15,4043.0114845333333,1057.309746940208
south dakota,minnehaha,Sep-15,Jun-1,Jun-1,4676.84073495,1086.3739513604344
south dakota,minnehaha,Sep-15,Jun-15,Jun-15,4924.285207941667,1112.049009962859
south dakota,minnehaha,Sep-15,Jul-1,Jul-1,4993.8445436833335,1121.6295396222329
south dakota,minnehaha,Sep-15,Jul-15,Jul-15,4997.806518791666,1122.2796373729145
south dakota,minnehaha,Oct-7,Apr-1,Apr-1,183.25535398333332,285.2740751830769
south dakota,minnehaha,Oct-7,Apr-15,Apr-15,455.8391432583333,565.7688833752329
south dakota,minnehaha,Oct-7,May-1,May-1,1192.1533251666667,937.2319798429279
south dakota,minnehaha,Oct-7,May-15,May-15,2324.816437075,1042.7252855014503
south dakota,minnehaha,Oct-7,Jun-1,Jun-1,3614.877753575,872.2927075829991
south dakota,minnehaha,Oct-7,Jun-15,Jun-15,4293.845901841667,711.7003412377888
south dakota,minnehaha,Oct-7,Jul-1,Jul-1,4659.644865566666,658.0726051639795
south dakota,minnehaha,Oct-7,Jul-15,Jul-15,4731.60501435,652.9638140864565
south dakota,minnehaha,Nov-1,Apr-1,Apr-1,15.005969716666666,43.48748516325851
south dakota,minnehaha,Nov-1,Apr-15,Apr-15,70.88073963333333,160.55864121150302
south dakota,minnehaha,Nov-1,May-1,May-1,335.2798262333333,530.6593341323882
south dakota,minnehaha,Nov-1,May-15,May-15,993.5031588916667,938.9295451722743
south dakota,minnehaha,Nov-1,Jun-1,Jun-1,2389.7698749083333,1125.1366713567509
south dakota,minnehaha,Nov-1,Jun-15,Jun-15,3468.403707666667,971.0178862678902
south dakota,minnehaha,Nov-1,Jul-1,Jul-1,4242.68946345,846.150144358134
south dakota,minnehaha,Nov-1,Jul-15,Jul-15,4503.741918125,821.5979996868473
south dakota,union,Sep-15,Apr-1,Apr-1,2059.5890493814813,1138.4359532034005
south dakota,union,Sep-15,Apr-15,Apr-15,2814.823781422222,1254.5525467408677
south dakota,union,Sep-15,May-1,May-1,3657.2467169481483,1341.7873707212473
south dakota,union,Sep-15,May-15,May-15,4238.041762666667,1472.2824276025183
south dakota,union,Sep-15,Jun-1,Jun-1,4625.034242025926,1589.582335861503
south dakota,union,Sep-15,Jun-15,Jun-15,4744.692836988889,1612.0985403465663
south dakota,union,Sep-15,Jul-1,Jul-1,4766.366235055556,1614.3199756416225
south dakota,union,Sep-15,Jul-15,Jul-15,4766.794619925926,1614.3612235167968
south dakota,union,Oct-7,Apr-1,Apr-1,414.1983510851852,527.5711796406575
south dakota,union,Oct-7,Apr-15,Apr-15,874.8306791185186,830.9181226618911
south dakota,union,Oct-7,May-1,May-1,1781.2926808074074,1034.4603774195175
south dakota,union,Oct-7,May-15,May-15,2732.676222314815,1041.0349666944194
south dakota,union,Oct-7,Jun-1,Jun-1,3582.531605014815,1114.6936183322237
south dakota,union,Oct-7,Jun-15,Jun-15,3986.4022417814813,1164.2449340059231
south dakota,union,Oct-7,Jul-1,Jul-1,4160.184030855556,1184.956451186509
south dakota,union,Oct-7,Jul-15,Jul-15,4183.740431818518,1186.5886845806474
south dakota,union,Nov-1,Apr-1,Apr-1,44.57105020740741,118.53852113747598
south dakota,union,Nov-1,Apr-15,Apr-15,159.0410961185185,294.8308135437798
south dakota,union,Nov-1,May-1,May-1,601.9393558148148,682.9258423244468
south dakota,union,Nov-1,May-15,May-15,1411.545746274074,952.4768327569104
south dakota,union,Nov-1,Jun-1,Jun-1,2572.465978711111,1044.6525187997233
south dakota,union,Nov-1,Jun-15,Jun-15,3318.032290237037,1041.6754647148555
south dakota,union,Nov-1,Jul-1,Jul-1,3777.8541092777778,1074.4899758353736
south dakota,union,Nov-1,Jul-15,Jul-15,3911.429715174074,1085.2715772270078
wisconsin,crawford,Sep-15,Apr-1,Apr-1,1085.8528742833334,889.7549800185366
wisconsin,crawford,Sep-15,Apr-15,Apr-15,1699.8458984666668,965.1548851151591
wisconsin,crawford,Sep-15,May-1,May-1,2538.4921722,824.8210599401375
wisconsin,crawford,Sep-15,May-15,May-15,3146.0698227666667,637.9622839016163
wisconsin,crawford,Sep-15,Jun-1,Jun-1,3627.6537972833335,539.1805665482585
wisconsin,crawford,Sep-15,Jun-15,Jun-15,3870.653901816667,493.2112236824354
wisconsin,crawford,Sep-15,Jul-1,Jul-1,3977.3457838833333,467.73136794450244
wisconsin,crawford,Sep-15,Jul-15,Jul-15,3990.827761066667,462.521481247648
wisconsin,crawford,Oct-7,Apr-1,Apr-1,109.92087323333332,180.18791368011935
wisconsin,crawford,Oct-7,Apr-15,Apr-15,319.51778305,486.43973798245
wisconsin,crawford,Oct-7,May-1,May-1,847.8409199333333,815.2763378080597
wisconsin,crawford,Oct-7,May-15,May-15,1728.6294903333333,834.7162732820948
wisconsin,crawford,Oct-7,Jun-1,Jun-1,2750.3878598833335,638.9503051800226
wisconsin,crawford,Oct-7,Jun-15,Jun-15,3292.76049175,522.4939576763853
wisconsin,crawford,Oct-7,Jul-1,Jul-1,3640.3713511166666,483.980692932126
wisconsin,crawford,Oct-7,Jul-15,Jul-15,3748.0663182,470.8226296947434
wisconsin,crawford,Nov-1,Apr-1,Apr-1,5.868449616666667,10.707985314527125
wisconsin,crawford,Nov-1,Apr-15,Apr-15,30.405152866666665,57.25755380275668
wisconsin,crawford,Nov-1,May-1,May-1,186.11155718333333,301.33161956154163
wisconsin,crawford,Nov-1,May-15,May-15,631.6725340333334,693.5836248480249
wisconsin,crawford,Nov-1,Jun-1,Jun-1,1714.9190284000001,852.0746551937747
wisconsin,crawford,Nov-1,Jun-15,Jun-15,2591.6100452666665,783.1892719304587
wisconsin,crawford,Nov-1,Jul-1,Jul-1,3219.33578585,788.5965799192948
wisconsin,crawford,Nov-1,Jul-15,Jul-15,3491.3896487,812.5633106020147
wisconsin,grant,Sep-15,Apr-1,Apr-1,1447.0868775777778,1037.7565268491496
wisconsin,grant,Sep-15,Apr-15,Apr-15,2202.8264566222224,1069.5714702484224
wisconsin,grant,Sep-15,May-1,May-1,3125.2394301,868.8619591812003
wisconsin,grant,Sep-15,May-15,May-15,3766.8044281444445,655.8588246349971
wisconsin,grant,Sep-15,Jun-1,Jun-1,4267.894773011111,580.3496074391436
wisconsin,grant,Sep-15,Jun-15,Jun-15,4498.918082633333,544.3254234652027
wisconsin,grant,Sep-15,Jul-1,Jul-1,4578.918757511111,526.5221647520444
wisconsin,grant,Sep-15,Jul-15,Jul-15,4585.6277481,523.8012439949047
wisconsin,grant,Oct-7,Apr-1,Apr-1,187.1857649111111,307.08798542374643
wisconsin,grant,Oct-7,Apr-15,Apr-15,488.6865503,690.1499082001693
wisconsin,grant,Oct-7,May-1,May-1,1190.084768611111,993.2239482112146
wisconsin,grant,Oct-7,May-15,May-15,2236.3452707333336,943.7608012801564
wisconsin,grant,Oct-7,Jun-1,Jun-1,3327.3510088333333,687.2686862362351
wisconsin,grant,Oct-7,Jun-15,Jun-15,3897.6276516,507.84662182255965
wisconsin,grant,Oct-7,Jul-1,Jul-1,4227.611950644445,393.23375785419796
wisconsin,grant,Oct-7,Jul-15,Jul-15,4307.732576288889,355.0897097723288
wisconsin,grant,Nov-1,Apr-1,Apr-1,11.679452911111111,21.73790634637177
wisconsin,grant,Nov-1,Apr-15,Apr-15,60.375347866666665,117.57133063402618
wisconsin,grant,Nov-1,May-1,May-1,300.52996313333335,467.18637094516373
wisconsin,grant,Nov-1,May-15,May-15,898.4322867888889,872.9407559622073
wisconsin,grant,Nov-1,Jun-1,Jun-1,2236.1453930666667,915.3923767130717
wisconsin,grant,Nov-1,Jun-15,Jun-15,3247.347406011111,698.3563946430629
wisconsin,grant,Nov-1,Jul-1,Jul-1,3915.010658722222,586.0010586492401
wisconsin,grant,Nov-1,Jul-15,Jul-15,4170.987160344444,558.6689900603379
wisconsin,vernon,Sep-15,Apr-1,Apr-1,1060.2672092,820.5340211283032
wisconsin,vernon,Sep-15,Apr-15,Apr-15,1635.4756584,863.9125027618696
wisconsin,vernon,Sep-15,May-1,May-1,2373.1889255666665,696.3723990832285
wisconsin,vernon,Sep-15,May-15,May-15,2879.5659624333334,509.72469783984667
wisconsin,vernon,Sep-15,Jun-1,Jun-1,3298.6782832999997,384.15959768905157
wisconsin,vernon,Sep-15,Jun-15,Jun-15,3512.5446494666667,310.564911210201
wisconsin,vernon,Sep-15,Jul-1,Jul-1,3605.9018017333333,264.10298450131427
wisconsin,vernon,Sep-15,Jul-15,Jul-15,3617.5983403333335,254.55058443476574
wisconsin,vernon,Oct-7,Apr-1,Apr-1,113.7512576,188.20530850038176
wisconsin,vernon,Oct-7,Apr-15,Apr-15,324.9972148,494.53938946066455
wisconsin,vernon,Oct-7,May-1,May-1,835.7739323333334,781.0710791570239
wisconsin,vernon,Oct-7,May-15,May-15,1659.7514647,753.7697338887399
wisconsin,vernon,Oct-7,Jun-1,Jun-1,2523.1608152333333,523.8740720017064
wisconsin,vernon,Oct-7,Jun-15,Jun-15,2974.4520765,368.33449875177433
wisconsin,vernon,Oct-7,Jul-1,Jul-1,3267.4809125,284.03970301963307
wisconsin,vernon,Oct-7,Jul-15,Jul-15,3361.3582947333334,246.95532659382025
wisconsin,vernon,Nov-1,Apr-1,Apr-1,6.0208215,11.099727172557142
